-1.332220335758233176e+00
-1.105874422195545437e+00
-1.290881343174014484e+00
-1.145135201742164988e+00
-1.291367514668562144e+00
-1.185354360653599892e+00
-1.230573121101008027e+00
-1.167471154281385814e+00
-1.271700245341892410e+00
-1.159548093369885402e+00
